id,body,owner_id
134860,"I check the path in Hive and then added same location in python df=spark.read.format(&quot;csv&quot;).option(&quot;header&quot;,&quot;true&quot;).load(&quot;/common_folder/heart.csv&quot; The currently active SparkContext was created at: (No active SparkContext.) at org.apache.spark.SparkContext.assertNotStopped(SparkContext.scala:100) at org.apache.spark.SparkContext.broadcast(SparkContext.scala:1486) at org.apache.spark.sql.execution.datasources.text.TextFileFormat.buildReader(TextFileFormat.scala:106) at org.apache.spark.sql.execution.datasources.FileFormat$class.buildReaderWithPartitionValues(FileFormat.scala:129) at org.apache.spark.sql.execution.datasources.TextBasedFileFormat.buildReaderWithPartitionValues(FileFormat.scala:165) at org.apache.spark.sql.execution.FileSourceScanExec.inputRDD$lzycompute(DataSourceScanExec.scala:312) at org.apache.spark.sql.execution.FileSourceScanExec.inputRDD(DataSourceScanExec.scala:310) at org.apache.spark.sql.execution.FileSourceScanExec.inputRDDs(DataSourceScanExec.scala:330) at org.apache.spark.sql.execution.FilterExec.inputRDDs(basicPhysicalOperators.scala:121) at org.apache.spark.sql.execution.WholeStageCodegenExec.doExecute(WholeStageCodegenExec.scala:610) at org.apache.spark.sql.execution.SparkPlan$$anonfun$execute$1.apply(SparkPlan.scala:131) at org.apache.spark.sql.execution.SparkPlan$$anonfun$execute$1.apply(SparkPlan.scala:127) at org.apache.spark.sql.execution.SparkPlan$$anonfun$executeQuery$1.apply(SparkPlan.scala:155) at org.apache.spark.rdd.RDDOperationScope$.withScope(RDDOperationScope.scala:151) at org.apache.spark.sql.execution.SparkPlan.executeQuery(SparkPlan.scala:152) at org.apache.spark.sql.execution.SparkPlan.execute(SparkPlan.scala:127) at org.apache.spark.sql.execution.SparkPlan.getByteArrayRdd(SparkPlan.scala:247) at org.apache.spark.sql.execution.SparkPlan.executeTake(SparkPlan.scala:339) at org.apache.spark.sql.execution.CollectLimitExec.executeCollect(limit.scala:38) at org.apache.spark.sql.Dataset.org$apache$spark$sql$Dataset$$collectFromPlan(Dataset.scala:3384) at org.apache.spark.sql.Dataset$$anonfun$head$1.apply(Dataset.scala:2545) at org.apache.spark.sql.Dataset$$anonfun$head$1.apply(Dataset.scala:2545) at org.apache.spark.sql.Dataset$$anonfun$53.apply(Dataset.scala:3365) at org.apache.spark.sql.execution.SQLExecution$$anonfun$withNewExecutionId$1.apply(SQLExecution.scala:78) at org.apache.spark.sql.execution.SQLExecution$.withSQLConfPropagated(SQLExecution.scala:125) at org.apache.spark.sql.execution.SQLExecution$.withNewExecutionId(SQLExecution.scala:73) at org.apache.spark.sql.Dataset.withAction(Dataset.scala:3364) at org.apache.spark.sql.Dataset.head(Dataset.scala:2545) at org.apache.spark.sql.Dataset.take(Dataset.scala:2759) at org.apache.spark.sql.execution.datasources.csv.TextInputCSVDataSource$.infer(CSVDataSource.scala:232) at org.apache.spark.sql.execution.datasources.csv.CSVDataSource.inferSchema(CSVDataSource.scala:68) at org.apache.spark.sql.execution.datasources.csv.CSVFileFormat.inferSchema(CSVFileFormat.scala:63) at org.apache.spark.sql.execution.datasources.DataSource$$anonfun$6.apply(DataSource.scala:180) at org.apache.spark.sql.execution.datasources.DataSource$$anonfun$6.apply(DataSource.scala:180) at scala.Option.orElse(Option.scala:289) at org.apache.spark.sql.execution.datasources.DataSource.getOrInferFileFormatSchema(DataSource.scala:179) at org.apache.spark.sql.execution.datasources.DataSource.resolveRelation(DataSource.scala:373) at org.apache.spark.sql.DataFrameReader.loadV1Source(DataFrameReader.scala:223) at org.apache.spark.sql.DataFrameReader.load(DataFrameReader.scala:211) at org.apache.spark.sql.DataFrameReader.load(DataFrameReader.scala:178) at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62) at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) at java.lang.reflect.Method.invoke(Method.java:498) at py4j.reflection.MethodInvoker.invoke(MethodInvoker.java:244) at py4j.reflection.ReflectionEngine.invoke(ReflectionEngine.java:357) at py4j.Gateway.invoke(Gateway.java:282) at py4j.commands.AbstractCommand.invokeMethod(AbstractCommand.java:132) at py4j.commands.CallCommand.execute(CallCommand.java:79) at py4j.GatewayConnection.run(GatewayConnection.java:238) at java.lang.Thread.run(Thread.java:748)",310179
132035,"I am not able to understand what exactly does the DAG scheduler and Task scheduler do? Also,within the DAG scheduler,what exactly is the purpose of Shuffle map task and Result task? Let me know if there are some resources to intuitively understand these concepts.",318397
132131,nan,300718
133119,df.describe(['review_length']).show() +-------+-------------+ |summary|review_length| +-------+-------------+ | count| 551682| | mean| 0.0| | stddev| 0.0| | min| 0| | max| 0| +-------+-------------+ In [43]:,319759
133120,"Ihave noted that different names are using in the appName section when creating a Spark session such as &quot;PySpark dataframe and sql&quot; or &#39;Spark ML&quot;. Are these specific names to be used everytime or can we use any name of our choice? if specific, how to know which one to use when?",310509
132782,"review_length= spark.sql(&#39;SELECT helpful, overall, reviewText, reviewTime, summary, asin, LENGTH(reviewText) AS reviewLength FROM review&#39;) AnalysisException: &#39;Table or view not found: review; line 1 pos 104&#39; How do I resolve this?",319759
132789,"python code provided in the start of session, how to open it in notebook hub.?",318802
132796,"from pyspark.sql import SparkSession df.createOrReplaceTempView(&quot;reviews&quot;) review_length= spark.sql(&#39;SELECT helpful, overall, reviewText, reviewTime, summary, asin, LENGTH(reviewText) AS reviewLength FROM review&#39;) getting &quot;AttributeError: &#39;function&#39; object has no attribute &#39;sql&#39; &quot; for the above code. How do i resolve this",319759
132769,"I was trying to filter my dataframe using arrival and departure time using the following code: df2= df.filter((df.ArrDelay&gt;=0 &amp; df.DepDelay==0)) When I execute it, I get an error Py4JError: An error occurred while calling o80.and. Trace: py4j.Py4JException: Method and([class java.lang.Integer]) does not exist at py4j.reflection.ReflectionEngine.getMethod(ReflectionEngine.java:318) at py4j.reflection.ReflectionEngine.getMethod(ReflectionEngine.java:326) at py4j.Gateway.invoke(Gateway.java:274) at py4j.commands.AbstractCommand.invokeMethod(AbstractCommand.java:132) at py4j.commands.CallCommand.execute(CallCommand.java:79) at py4j.GatewayConnection.run(GatewayConnection.java:238) at java.lang.Thread.run(Thread.java:748) If I limit my code to a single condition (i.e. omit using the AND operator), the code works fine. Any idea on what is going on here and how to resolve it?",305653
133024,I got the following Spark connection isue while trying to initialize the spark session object: &quot;Exception: Java gateway process exited before sending its port numbe &quot; This issue is there in all the notebooks.,310511
132823,"review_length= spark.sql(&#39;SELECT helpful, overall, reviewText, reviewTime, summary, asin, LENGTH(reviewText) AS reviewLength FROM review&#39;) How to add this column to the original dataframe df ?",319759
132827,nan,308673
132854,In first question they asked for airport having highest avg arrival delay and we do query taking into considerations destination airport and arrival delay. In second question they asked for airport having highest avg departure delay and we should do query taking into considerations origin airport and departure delay. but in second questiin they asked to merely replace arrival delay with departure delay.,318005
132863,"After logging inCorestack platform I&#39;m tryin to access the Jupyter module.WHen I&#39;m trying to run the scripts provided inthe course ,the script stucks at the statement &quot;from pyspark.sql import SparkSession&quot;.AM I doing anything wrong or is there any other to run these scripts.",318386
132885,"Above code is runnning for almost 15-20 min, everytime aborting it manually. not able to set connection.",318802
132285,It has spark dataframe and pandas dataframe we should work on pandas dataframe or spark df Bit confused here. Again new api functions learning. pandas to spark df conversion I mean opposite of df_pandas=df.toPandas() ?,312019
132658,"df = spark.read.csv(&quot;/common_folder/Advertising.csv&quot;,header=True,sep=&quot;,&quot;); after creating df wanted to apply linear regresssion. How to make features and label data from from here could some one help and what is best apis and methods to fllow all steps like what we did with pandas and ml algorithms here with pySpark df bit confused to do ml models and any other operations.",312019
133101,"Not able to create Spark session since last more than 5 hrs. Tried closing all the Spark session, closing the running notebooks, tried logout and logging in again, still no luck. Tried restarting the kernel also, but the below command is keep in executing.",318448
133294,&quot;Remember that the file has the first row as the column name; don&#39;t forget to mention that in your code.&quot; How to account for this while reading the file?,312096
133299,"Hello, I am not able to establish the Pyspark kernel and getting the below error. I have already tried to restart and log out/log in but it is not resolving the problem. Please help.",310509
132811,"Hi all, Need some help debugging this: Thanks in advance!",318355
133493,,305335
132418,--------------------------------------------------------------------------- Py4JJavaError Traceback (most recent call last) &lt;ipython-input-2-673bc5964142&gt; in &lt;module&gt;() ----&gt; 1 df = spark.read.load(&quot;/common_folder/airlines/data_2004-08.csv&quot;),319759
132383,from pyspark.sql import SparkSession spark = SparkSession.builder.appName(&quot;SparkML&quot;).getorCreate()--------------------------------------------------------------------------- AttributeError Traceback (most recent call last) &lt;ipython-input-3-9c892f5877f3&gt; in &lt;module&gt;() 1 from pyspark.sql import SparkSession ----&gt; 2 spark = SparkSession.builder.appName(&quot;SparkML&quot;).getorCreate() AttributeError: &#39;Builder&#39; object has no attribute &#39;getorCreate&#39;,302877
132421,"--------------------------------------------------------------------------- not able to rename the sparkdataframe column. in this airlines data first column is empty. trying to rename it TypeError Traceback (most recent call last) &lt;ipython-input-51-b9e9e83936e9&gt; in &lt;module&gt;() 1 df.withColumnRenamed( ----&gt; 2 df.columns(0), 3 &quot;SlNo&quot; 4 ); TypeError: &#39;list&#39; object is not callable",312019
134584,How can I see results after groupby function without any aggregated functions?,317073
132960,"While creating the spark session I am getting an execption Exception: Java gateway process exited before sending its port number from pyspark.sql import SparkSession spark = SparkSession \ .builder \ .appName(""PySpark DataFrame and Sql"") \ .getOrCreate() please help. Thanks",308965
132434,"from pyspark.sql.functions import min, max df.agg(min(&quot;age&quot;), max(&quot;age&quot;)).show() returns - Py4JJavaError Traceback (most recent call last) /usr/local/spark2.4/python/pyspark/sql/utils.py in deco(*a, **kw) 62 try: ---&gt; 63 return f(*a, **kw) 64 except py4j.protocol.Py4JJavaError as e:",319759
132973,"In Practice Analysis of airlines data, it is asked to group data with destination then sort. How to sort the data after grouping based on Destination column?",307495
132879,,314547
132984,nan,308434
132497,how to create data frame in spark from another data frame of spark for some columns in this dataframe.,312019
132675,"Have renamed the columns and tries to fit the model using linear regression from pyspark.ml.regression import LinearRegression lr = LinearRegression().setMaxIter(10).setRegParam(0.3).setElasticNetParam(0.8) print(lr.explainParams()) lrModel = lr.fit(df) It gives following error : IllegalArgumentException: &#39;Field &quot;features&quot; does not exist.\nAvailable fields: TV, Radio, Newspaper, Sales&#39;",319759
